CTY_CD,CTY_NM,TIME_CD,FORN_GB,M_10_CNT,M_15_CNT,M_20_CNT,M_25_CNT,M_30_CNT,M_35_CNT,M_40_CNT,M_45_CNT,M_50_CNT,M_55_CNT,M_60_CNT,M_65_CNT,M_70_CNT,F_10_CNT,F_15_CNT,F_20_CNT,F_25_CNT,F_30_CNT,F_35_CNT,F_40_CNT,F_45_CNT,F_50_CNT,F_55_CNT,F_60_CNT,F_65_CNT,F_70_CNT,ETL_YMD
41273,안산시 단원구,15,외국인,17.16,43.94,455.12,750.33,1032.98,953.37,806.71,585.51,592.49,519.12,292.17,140.35,41.81,11.87,55.46,296.56,448.6,592.35,713.2,597.29,438.06,445.94,316.18,277.65,165.35,45.6,20230301
41271,안산시 상록구,6,외국인,3.37,24.2,216.99,118.81,164.61,188.47,108.27,67.32,89.32,70.97,58.73,61.64,20.55,1.69,29.17,216.05,95.94,103.12,120.99,102.55,87.51,59.93,68.67,68.93,68.5,27.29,20230328
41273,안산시 단원구,7,외국인,8.56,53.22,350.82,570.19,765.22,737.68,526.64,376.25,524.79,433.25,248.4,143.03,37.09,8.45,17.54,200.21,266.97,361.85,501.78,382.88,357.62,373.36,285.5,161.43,107.75,31.52,20230307
41271,안산시 상록구,11,외국인,5.08,36.19,341.14,222.05,291.9,317.18,195.28,141.86,177.99,110.97,99.26,83.81,25.84,15.35,41.22,431.74,183.54,164.64,219.06,152.25,157.93,140.57,97.34,80.26,92.26,22.37,20230312
41273,안산시 단원구,3,내국인,580.39,1009.46,1566.84,1835.98,1759.49,1266.08,1540.86,1633.95,1793.19,1793.44,1484.87,857.91,464.62,478.52,721.17,1092.12,1424.95,1130.2,800.18,913.79,1142.59,1515.36,1369.29,1220.97,752.19,398.31,20230317
41273,안산시 단원구,16,내국인,2652.27,3333.78,3456.48,4124.94,3742.34,3403.0,4328.47,4965.55,5449.78,5304.76,4791.71,2781.25,1407.91,2762.87,2944.4,3140.98,3546.86,3128.56,2607.54,3420.87,4050.05,5036.4,4721.59,4063.28,2270.29,1169.92,20230307
41273,안산시 단원구,2,내국인,482.33,869.92,1602.42,2025.66,1643.66,1152.12,1351.03,1428.47,1720.28,1639.57,1560.95,924.7,451.89,609.4,873.21,1272.95,1574.96,1248.03,842.91,1068.44,1209.65,1533.56,1499.04,1249.34,706.69,422.46,20230327
41273,안산시 단원구,21,외국인,3.38,55.71,473.42,737.88,1039.78,974.11,728.98,498.09,501.83,401.61,304.16,135.27,27.73,10.16,33.41,323.43,347.4,542.83,643.36,622.46,432.07,445.1,351.71,279.47,95.68,50.69,20230328
41273,안산시 단원구,22,내국인,1149.07,2652.8,3198.16,3753.0,3066.91,2317.07,2899.26,3052.08,3337.69,3081.67,2629.87,1363.13,642.44,895.22,1964.41,2652.86,2831.25,2208.15,1458.01,2071.15,2443.18,2744.24,2443.85,1888.78,1145.69,636.45,20230320
41273,안산시 단원구,13,내국인,2112.1,3670.62,3849.24,4549.87,4191.12,3546.26,4993.11,5612.24,6582.92,6227.95,5665.98,3239.42,1791.18,2361.43,3237.43,3286.67,3876.79,3480.2,2904.36,3892.8,4542.49,5877.76,5651.76,4803.24,2872.74,1586.16,20230322
