날짜,시간,요일,기온,강수량,적설,시정,시도,시군구,업종,주문건수
08-30,18,금요일,24.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
08-30,19,금요일,23.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
08-30,20,금요일,22.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
08-30,21,금요일,22.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
08-30,22,금요일,22.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
08-31,11,토요일,25.1,0.0,0.0,1953.0,경기도,안산시 상록구,음식,1
08-31,13,토요일,27.2,0.0,0.0,1974.0,경기도,안산시 상록구,음식,1
08-31,15,토요일,27.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
08-31,16,토요일,26.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
08-31,17,토요일,26.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
08-31,18,토요일,26.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,5
08-31,19,토요일,23.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
08-31,20,토요일,22.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
08-31,21,토요일,22.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,5
08-31,23,토요일,20.7,0.0,0.0,1203.0,경기도,안산시 상록구,음식,2
09-01,11,일요일,25.6,0.0,0.0,1902.0,경기도,안산시 상록구,음식,3
09-01,12,일요일,26.1,0.0,0.0,1998.0,경기도,안산시 상록구,음식,4
09-01,13,일요일,26.6,0.0,0.0,1996.0,경기도,안산시 상록구,음식,2
09-01,14,일요일,26.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-01,15,일요일,26.7,0.0,0.0,1995.0,경기도,안산시 상록구,음식,1
09-01,16,일요일,27.1,0.0,0.0,1993.0,경기도,안산시 상록구,음식,3
09-01,17,일요일,26.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-01,18,일요일,26.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,5
09-01,20,일요일,23.6,0.0,0.0,1468.0,경기도,안산시 상록구,음식,3
09-01,21,일요일,22.8,0.0,0.0,1359.0,경기도,안산시 상록구,음식,5
09-02,0,월요일,21.5,0.0,0.0,834.0,경기도,안산시 상록구,음식,1
09-02,11,월요일,27.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-02,12,월요일,27.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-02,13,월요일,28.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,6
09-02,14,월요일,28.5,0.0,0.0,1992.0,경기도,안산시 상록구,음식,2
09-02,15,월요일,28.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-02,16,월요일,28.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-02,17,월요일,26.5,0.0,0.0,2041.0,경기도,안산시 상록구,음식,5
09-02,18,월요일,26.0,0.0,0.0,2036.0,경기도,안산시 상록구,음식,3
09-02,19,월요일,25.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
09-02,20,월요일,24.5,0.0,0.0,1999.0,경기도,안산시 상록구,음식,3
09-02,21,월요일,25.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,6
09-02,22,월요일,24.1,0.0,0.0,1744.0,경기도,안산시 상록구,음식,3
09-02,23,월요일,23.2,0.0,0.0,1563.0,경기도,안산시 상록구,음식,1
09-03,11,화요일,24.4,0.0,0.0,1763.0,경기도,안산시 상록구,음식,2
09-03,12,화요일,24.9,0.0,0.0,1930.0,경기도,안산시 상록구,음식,2
09-03,13,화요일,25.2,0.0,0.0,1453.0,경기도,안산시 상록구,음식,1
09-03,14,화요일,25.3,0.0,0.0,1400.0,경기도,안산시 상록구,음식,3
09-03,15,화요일,25.7,0.0,0.0,1896.0,경기도,안산시 상록구,음식,2
09-03,16,화요일,25.6,0.0,0.0,1934.0,경기도,안산시 상록구,음식,1
09-03,17,화요일,24.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-03,18,화요일,24.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,6
09-03,19,화요일,24.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
09-03,20,화요일,23.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-03,22,화요일,23.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-04,11,수요일,23.4,0.5,0.0,2000.0,경기도,안산시 상록구,음식,4
09-04,13,수요일,25.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
09-04,14,수요일,27.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-04,15,수요일,25.1,1.3,0.0,1123.0,경기도,안산시 상록구,음식,2
09-04,16,수요일,24.1,11.7,0.0,1652.0,경기도,안산시 상록구,음식,3
09-04,17,수요일,22.6,0.1,0.0,2000.0,경기도,안산시 상록구,음식,3
09-04,18,수요일,22.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
09-04,19,수요일,22.6,4.2,0.0,1660.0,경기도,안산시 상록구,음식,7
09-04,20,수요일,22.7,0.0,0.0,1868.0,경기도,안산시 상록구,음식,5
09-04,21,수요일,22.8,0.0,0.0,2009.0,경기도,안산시 상록구,음식,2
09-04,22,수요일,22.8,0.0,0.0,1691.0,경기도,안산시 상록구,음식,1
09-04,23,수요일,22.5,0.0,0.0,1756.0,경기도,안산시 상록구,음식,1
09-05,11,목요일,26.7,0.0,0.0,1884.0,경기도,안산시 상록구,음식,3
09-05,12,목요일,27.6,0.2,0.0,1989.0,경기도,안산시 상록구,음식,3
09-05,13,목요일,24.9,2.7,0.0,1045.0,경기도,안산시 상록구,음식,1
09-05,14,목요일,23.2,28.7,0.0,275.0,경기도,안산시 상록구,음식,3
09-05,15,목요일,23.0,13.8,0.0,1048.0,경기도,안산시 상록구,음식,4
09-05,16,목요일,23.0,27.2,0.0,912.0,경기도,안산시 상록구,음식,6
09-05,17,목요일,22.6,6.4,0.0,1296.0,경기도,안산시 상록구,음식,4
09-05,18,목요일,22.7,0.4,0.0,2000.0,경기도,안산시 상록구,음식,4
09-05,19,목요일,22.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-05,20,목요일,22.6,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-05,21,목요일,22.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-05,22,목요일,22.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-06,10,금요일,25.9,0.0,0.0,2058.0,경기도,안산시 상록구,음식,1
09-06,11,금요일,27.3,0.0,0.0,1965.0,경기도,안산시 상록구,음식,6
09-06,12,금요일,27.9,0.0,0.0,1965.0,경기도,안산시 상록구,음식,4
09-06,13,금요일,28.9,0.0,0.0,1962.0,경기도,안산시 상록구,음식,2
09-06,14,금요일,28.8,0.0,0.0,1995.0,경기도,안산시 상록구,음식,1
09-06,15,금요일,28.7,0.0,0.0,1793.0,경기도,안산시 상록구,음식,6
09-06,16,금요일,28.8,0.0,0.0,1654.0,경기도,안산시 상록구,음식,5
09-06,17,금요일,28.5,0.0,0.0,1789.0,경기도,안산시 상록구,음식,5
09-06,18,금요일,28.2,0.0,0.0,1769.0,경기도,안산시 상록구,음식,8
09-06,19,금요일,28.1,0.0,0.0,1677.0,경기도,안산시 상록구,음식,4
09-06,20,금요일,26.4,0.2,0.0,1844.0,경기도,안산시 상록구,음식,3
09-06,22,금요일,25.9,0.1,0.0,1176.0,경기도,안산시 상록구,음식,1
09-07,11,토요일,30.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-07,13,토요일,29.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-07,19,토요일,24.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-07,21,토요일,23.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-08,11,일요일,26.2,0.0,0.0,1169.0,경기도,안산시 상록구,음식,2
09-08,12,일요일,26.4,0.0,0.0,1245.0,경기도,안산시 상록구,음식,5
09-08,13,일요일,27.5,0.0,0.0,1142.0,경기도,안산시 상록구,음식,3
09-08,14,일요일,27.6,0.0,0.0,1212.0,경기도,안산시 상록구,음식,1
09-08,15,일요일,26.8,0.0,0.0,1526.0,경기도,안산시 상록구,음식,4
09-08,16,일요일,26.3,0.0,0.0,1362.0,경기도,안산시 상록구,음식,5
09-08,17,일요일,25.6,0.0,0.0,794.0,경기도,안산시 상록구,음식,2
09-08,18,일요일,25.1,0.0,0.0,530.0,경기도,안산시 상록구,음식,4
09-08,19,일요일,24.7,0.0,0.0,706.0,경기도,안산시 상록구,음식,5
09-08,20,일요일,24.1,0.0,0.0,759.0,경기도,안산시 상록구,음식,4
09-08,21,일요일,23.9,0.0,0.0,710.0,경기도,안산시 상록구,음식,4
09-08,22,일요일,23.7,0.0,0.0,654.0,경기도,안산시 상록구,음식,1
09-09,12,월요일,26.0,0.0,0.0,1013.0,경기도,안산시 상록구,음식,1
09-09,13,월요일,26.6,0.0,0.0,1174.0,경기도,안산시 상록구,음식,1
09-09,18,월요일,25.9,0.0,0.0,1210.0,경기도,안산시 상록구,음식,2
09-09,19,월요일,24.5,0.0,0.0,2342.0,경기도,안산시 상록구,음식,2
09-09,20,월요일,24.3,0.2,0.0,1792.0,경기도,안산시 상록구,음식,4
09-09,21,월요일,24.5,0.0,0.0,1979.0,경기도,안산시 상록구,음식,4
09-09,23,월요일,24.6,0.0,0.0,1599.0,경기도,안산시 상록구,음식,1
09-10,12,화요일,28.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-10,13,화요일,27.0,0.0,0.0,1827.0,경기도,안산시 상록구,음식,2
09-10,14,화요일,24.8,1.9,0.0,662.0,경기도,안산시 상록구,음식,1
09-10,15,화요일,25.3,0.1,0.0,1111.0,경기도,안산시 상록구,음식,2
09-10,16,화요일,25.7,0.0,0.0,1000.0,경기도,안산시 상록구,음식,1
09-10,17,화요일,25.6,0.0,0.0,1000.0,경기도,안산시 상록구,음식,2
09-10,18,화요일,25.8,0.0,0.0,1138.0,경기도,안산시 상록구,음식,3
09-10,19,화요일,25.3,0.3,0.0,551.0,경기도,안산시 상록구,음식,5
09-10,20,화요일,25.7,0.0,0.0,1010.0,경기도,안산시 상록구,음식,5
09-10,21,화요일,26.2,0.0,0.0,1385.0,경기도,안산시 상록구,음식,2
09-10,22,화요일,23.5,16.4,0.0,254.0,경기도,안산시 상록구,음식,1
09-10,23,화요일,22.8,19.8,0.0,251.0,경기도,안산시 상록구,음식,1
09-11,11,수요일,23.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-11,12,수요일,24.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-11,13,수요일,24.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-11,14,수요일,25.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-11,16,수요일,26.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-11,17,수요일,26.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-11,18,수요일,26.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-11,19,수요일,26.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-11,20,수요일,25.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,6
09-11,21,수요일,25.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-11,22,수요일,24.6,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-12,11,목요일,21.6,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-12,12,목요일,21.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-12,13,목요일,21.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-12,14,목요일,22.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-12,15,목요일,22.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-12,16,목요일,21.8,0.0,0.0,1944.0,경기도,안산시 상록구,음식,3
09-12,18,목요일,17.8,12.8,0.0,643.0,경기도,안산시 상록구,음식,3
09-12,20,목요일,18.6,2.6,0.0,1124.0,경기도,안산시 상록구,음식,2
09-12,22,목요일,18.3,2.6,0.0,1419.0,경기도,안산시 상록구,음식,3
09-12,23,목요일,18.2,0.8,0.0,1000.0,경기도,안산시 상록구,음식,1
09-13,12,금요일,25.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-13,15,금요일,27.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-13,16,금요일,28.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-13,17,금요일,28.0,0.0,0.0,1985.0,경기도,안산시 상록구,음식,2
09-13,18,금요일,27.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
09-13,19,금요일,23.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-13,20,금요일,23.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-13,21,금요일,21.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-13,23,금요일,21.4,0.0,0.0,1964.0,경기도,안산시 상록구,음식,2
09-14,11,토요일,23.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-14,12,토요일,23.9,0.0,0.0,1987.0,경기도,안산시 상록구,음식,4
09-14,13,토요일,23.7,0.0,0.0,1974.0,경기도,안산시 상록구,음식,2
09-14,14,토요일,22.6,0.0,0.0,565.0,경기도,안산시 상록구,음식,2
09-14,15,토요일,22.1,0.7,0.0,373.0,경기도,안산시 상록구,음식,1
09-14,16,토요일,22.3,0.6,0.0,547.0,경기도,안산시 상록구,음식,1
09-14,17,토요일,23.7,0.0,0.0,1364.0,경기도,안산시 상록구,음식,6
09-14,18,토요일,23.4,0.0,0.0,1900.0,경기도,안산시 상록구,음식,2
09-14,19,토요일,22.9,0.0,0.0,1702.0,경기도,안산시 상록구,음식,4
09-14,20,토요일,22.6,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
09-14,21,토요일,22.4,0.0,0.0,1868.0,경기도,안산시 상록구,음식,2
09-14,22,토요일,21.9,0.0,0.0,1084.0,경기도,안산시 상록구,음식,1
09-14,23,토요일,21.7,0.0,0.0,1064.0,경기도,안산시 상록구,음식,1
09-15,11,일요일,25.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-15,12,일요일,26.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-15,13,일요일,27.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-15,14,일요일,28.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-15,16,일요일,28.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-15,17,일요일,27.4,0.0,0.0,1964.0,경기도,안산시 상록구,음식,2
09-15,18,일요일,26.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,5
09-15,19,일요일,24.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,5
09-15,20,일요일,23.4,0.0,0.0,1949.0,경기도,안산시 상록구,음식,5
09-15,21,일요일,23.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-15,22,일요일,23.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
09-16,11,월요일,26.2,0.0,0.0,1981.0,경기도,안산시 상록구,음식,3
09-16,12,월요일,27.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-16,13,월요일,28.0,0.0,0.0,1999.0,경기도,안산시 상록구,음식,1
09-16,15,월요일,28.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
09-16,16,월요일,29.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-16,17,월요일,28.9,0.0,0.0,1949.0,경기도,안산시 상록구,음식,1
09-16,18,월요일,27.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-16,19,월요일,25.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-16,20,월요일,23.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-16,21,월요일,22.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-16,22,월요일,21.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-17,11,화요일,25.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-17,15,화요일,28.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-17,16,화요일,28.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-17,17,화요일,28.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-17,18,화요일,26.6,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-17,19,화요일,23.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-17,20,화요일,23.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-17,21,화요일,23.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-17,22,화요일,22.6,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-17,23,화요일,22.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-18,11,수요일,24.0,0.0,0.0,1997.0,경기도,안산시 상록구,음식,1
09-18,14,수요일,25.3,0.0,0.0,1989.0,경기도,안산시 상록구,음식,1
09-18,15,수요일,25.5,0.0,0.0,1988.0,경기도,안산시 상록구,음식,2
09-18,17,수요일,24.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-18,18,수요일,21.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-18,19,수요일,20.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-18,20,수요일,18.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
09-18,21,수요일,18.0,0.0,0.0,1955.0,경기도,안산시 상록구,음식,1
09-18,22,수요일,17.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-19,0,목요일,14.8,0.0,0.0,1996.0,경기도,안산시 상록구,음식,1
09-19,11,목요일,22.5,0.0,0.0,2013.0,경기도,안산시 상록구,음식,1
09-19,12,목요일,23.6,0.0,0.0,1878.0,경기도,안산시 상록구,음식,1
09-19,14,목요일,25.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-19,15,목요일,25.1,0.0,0.0,1997.0,경기도,안산시 상록구,음식,2
09-19,16,목요일,25.4,0.0,0.0,1977.0,경기도,안산시 상록구,음식,1
09-19,17,목요일,24.4,0.0,0.0,1971.0,경기도,안산시 상록구,음식,1
09-19,18,목요일,23.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-19,19,목요일,21.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
09-19,20,목요일,20.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-19,21,목요일,19.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-19,22,목요일,18.8,0.0,0.0,1984.0,경기도,안산시 상록구,음식,2
09-20,11,금요일,21.9,0.0,0.0,1984.0,경기도,안산시 상록구,음식,1
09-20,13,금요일,23.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-20,14,금요일,23.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-20,16,금요일,23.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-20,17,금요일,23.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-20,18,금요일,22.6,0.0,0.0,1852.0,경기도,안산시 상록구,음식,6
09-20,19,금요일,21.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-20,20,금요일,21.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-20,21,금요일,21.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
09-20,22,금요일,20.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-20,23,금요일,20.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-21,12,토요일,21.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-21,13,토요일,21.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-21,17,토요일,19.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-21,18,토요일,18.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,5
09-21,19,토요일,17.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-21,20,토요일,17.5,0.0,0.0,1939.0,경기도,안산시 상록구,음식,3
09-21,21,토요일,17.6,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-21,22,토요일,17.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-21,23,토요일,16.9,0.0,0.0,2007.0,경기도,안산시 상록구,음식,1
09-22,11,일요일,17.1,0.4,0.0,1995.0,경기도,안산시 상록구,음식,1
09-22,12,일요일,17.1,0.9,0.0,1814.0,경기도,안산시 상록구,음식,2
09-22,13,일요일,17.4,0.7,0.0,1955.0,경기도,안산시 상록구,음식,1
09-22,14,일요일,18.1,0.2,0.0,2000.0,경기도,안산시 상록구,음식,1
09-22,15,일요일,18.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-22,16,일요일,18.3,0.1,0.0,1998.0,경기도,안산시 상록구,음식,1
09-22,17,일요일,17.6,0.6,0.0,1941.0,경기도,안산시 상록구,음식,3
09-22,18,일요일,17.5,0.3,0.0,2000.0,경기도,안산시 상록구,음식,4
09-22,19,일요일,17.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
09-22,20,일요일,18.0,0.0,0.0,1955.0,경기도,안산시 상록구,음식,7
09-22,21,일요일,18.7,0.0,0.0,1996.0,경기도,안산시 상록구,음식,3
09-22,22,일요일,19.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-23,12,월요일,21.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-23,13,월요일,21.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-23,14,월요일,22.9,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-23,16,월요일,23.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-23,17,월요일,22.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,5
09-23,18,월요일,21.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
09-23,19,월요일,19.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-23,20,월요일,18.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-23,21,월요일,17.7,0.0,0.0,1982.0,경기도,안산시 상록구,음식,2
09-23,22,월요일,16.6,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-24,12,화요일,23.0,0.0,0.0,2015.0,경기도,안산시 상록구,음식,1
09-24,15,화요일,24.6,0.0,0.0,1994.0,경기도,안산시 상록구,음식,1
09-24,16,화요일,24.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-24,17,화요일,23.3,0.0,0.0,1950.0,경기도,안산시 상록구,음식,1
09-24,18,화요일,22.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
09-24,19,화요일,19.3,0.0,0.0,1957.0,경기도,안산시 상록구,음식,5
09-24,20,화요일,18.6,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-24,21,화요일,17.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-25,1,수요일,13.8,0.0,0.0,1942.0,경기도,안산시 상록구,음식,2
09-25,11,수요일,22.6,0.0,0.0,1367.0,경기도,안산시 상록구,음식,1
09-25,12,수요일,23.9,0.0,0.0,1752.0,경기도,안산시 상록구,음식,1
09-25,13,수요일,25.3,0.0,0.0,1921.0,경기도,안산시 상록구,음식,1
09-25,14,수요일,25.2,0.0,0.0,1989.0,경기도,안산시 상록구,음식,1
09-25,15,수요일,25.6,0.0,0.0,1923.0,경기도,안산시 상록구,음식,3
09-25,16,수요일,25.5,0.0,0.0,1944.0,경기도,안산시 상록구,음식,3
09-25,17,수요일,23.5,0.0,0.0,1966.0,경기도,안산시 상록구,음식,1
09-25,18,수요일,22.0,0.0,0.0,1594.0,경기도,안산시 상록구,음식,2
09-25,19,수요일,21.1,0.0,0.0,1557.0,경기도,안산시 상록구,음식,2
09-25,20,수요일,20.7,0.0,0.0,1505.0,경기도,안산시 상록구,음식,6
09-25,21,수요일,19.8,0.0,0.0,1055.0,경기도,안산시 상록구,음식,2
09-25,22,수요일,19.1,0.0,0.0,895.0,경기도,안산시 상록구,음식,1
09-26,11,목요일,24.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-26,12,목요일,24.9,0.0,0.0,1999.0,경기도,안산시 상록구,음식,1
09-26,13,목요일,25.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-26,14,목요일,26.2,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-26,17,목요일,25.1,0.0,0.0,1980.0,경기도,안산시 상록구,음식,4
09-26,18,목요일,24.6,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-26,19,목요일,23.9,0.0,0.0,1888.0,경기도,안산시 상록구,음식,8
09-26,20,목요일,23.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-26,21,목요일,22.6,0.0,0.0,2000.0,경기도,안산시 상록구,음식,3
09-26,22,목요일,22.1,0.0,0.0,1998.0,경기도,안산시 상록구,음식,1
09-27,8,금요일,20.6,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-27,14,금요일,26.5,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-27,15,금요일,26.3,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-27,16,금요일,26.4,0.0,0.0,1966.0,경기도,안산시 상록구,음식,1
09-27,18,금요일,24.7,0.0,0.0,2000.0,경기도,안산시 상록구,음식,1
09-27,19,금요일,24.1,0.0,0.0,2000.0,경기도,안산시 상록구,음식,6
09-27,20,금요일,23.8,0.0,0.0,2000.0,경기도,안산시 상록구,음식,4
09-27,21,금요일,23.0,0.0,0.0,2000.0,경기도,안산시 상록구,음식,6
09-27,23,금요일,21.4,0.0,0.0,2000.0,경기도,안산시 상록구,음식,2
09-28,11,토요일,25.1,0.0,0.0,1434.0,경기도,안산시 상록구,음식,3
09-28,12,토요일,26.9,0.0,0.0,1310.0,경기도,안산시 상록구,음식,1
09-28,13,토요일,26.9,0.0,0.0,1693.0,경기도,안산시 상록구,음식,1
09-28,14,토요일,27.9,0.0,0.0,1955.0,경기도,안산시 상록구,음식,3
09-28,15,토요일,27.2,0.0,0.0,1784.0,경기도,안산시 상록구,음식,3
09-28,16,토요일,27.2,0.0,0.0,1000.0,경기도,안산시 상록구,음식,2
09-28,17,토요일,26.7,0.0,0.0,1330.0,경기도,안산시 상록구,음식,4
09-28,18,토요일,24.9,0.0,0.0,1821.0,경기도,안산시 상록구,음식,6
09-28,19,토요일,22.8,0.0,0.0,1940.0,경기도,안산시 상록구,음식,4
09-28,20,토요일,21.5,0.0,0.0,1512.0,경기도,안산시 상록구,음식,2
09-28,21,토요일,21.1,0.0,0.0,1236.0,경기도,안산시 상록구,음식,4
09-28,22,토요일,20.5,0.0,0.0,1376.0,경기도,안산시 상록구,음식,2
09-28,23,토요일,19.6,0.0,0.0,1412.0,경기도,안산시 상록구,음식,2
09-29,11,일요일,24.5,0.0,0.0,1050.0,경기도,안산시 상록구,음식,1
09-29,12,일요일,25.7,0.0,0.0,1442.0,경기도,안산시 상록구,음식,3
09-29,13,일요일,26.8,0.0,0.0,1748.0,경기도,안산시 상록구,음식,1
09-29,15,일요일,27.5,0.0,0.0,1764.0,경기도,안산시 상록구,음식,5
09-29,17,일요일,25.7,0.0,0.0,2054.0,경기도,안산시 상록구,음식,3
