지점,지점명,일시,기온(°C),강수량(mm),적설(cm),시정(10m)
119,수원,2021-02-21 00:00,5.7,,,1731
119,수원,2021-02-21 01:00,6,,,797
119,수원,2021-02-21 02:00,6.1,,,629
119,수원,2021-02-21 03:00,6.1,,,844
119,수원,2021-02-21 04:00,4.6,,,670
119,수원,2021-02-21 05:00,3.7,,,562
119,수원,2021-02-21 06:00,3,,,583
119,수원,2021-02-21 07:00,2.2,,,445
119,수원,2021-02-21 08:00,2.9,,,454
119,수원,2021-02-21 09:00,6.9,,,674
119,수원,2021-02-21 10:00,10.4,,,540
119,수원,2021-02-21 11:00,13.3,,,912
119,수원,2021-02-21 12:00,16.3,,,910
119,수원,2021-02-21 13:00,17.1,,,1351
119,수원,2021-02-21 14:00,17.8,,,1404
119,수원,2021-02-21 15:00,17.9,,,1612
119,수원,2021-02-21 16:00,17.6,,,1718
119,수원,2021-02-21 17:00,17.1,,,1914
119,수원,2021-02-21 18:00,15.1,,,1871
119,수원,2021-02-21 19:00,13.2,,,1737
119,수원,2021-02-21 20:00,12.8,,,1681
119,수원,2021-02-21 21:00,11.5,,,1899
119,수원,2021-02-21 22:00,10.8,,,1610
119,수원,2021-02-21 23:00,10,,,1728
119,수원,2021-02-22 00:00,9.7,,,1489
119,수원,2021-02-22 01:00,7.6,,,1235
119,수원,2021-02-22 02:00,6.3,,,1227
119,수원,2021-02-22 03:00,6.1,,,1065
119,수원,2021-02-22 04:00,5.5,,,1141
119,수원,2021-02-22 05:00,4.5,,,1276
119,수원,2021-02-22 06:00,3.8,,,864
119,수원,2021-02-22 07:00,4.1,,,808
119,수원,2021-02-22 08:00,5.1,,,936
119,수원,2021-02-22 09:00,7.6,,,956
119,수원,2021-02-22 10:00,9.8,,,868
119,수원,2021-02-22 11:00,10.2,,,728
119,수원,2021-02-22 12:00,11.7,,,627
119,수원,2021-02-22 13:00,11.7,,,588
119,수원,2021-02-22 14:00,11.9,,,594
119,수원,2021-02-22 15:00,12,,,578
119,수원,2021-02-22 16:00,10.9,,,658
119,수원,2021-02-22 17:00,9.9,,,1260
119,수원,2021-02-22 18:00,7.2,,,1968
119,수원,2021-02-22 19:00,5.4,,,2000
119,수원,2021-02-22 20:00,5.1,,,2000
119,수원,2021-02-22 21:00,3.4,,,2000
119,수원,2021-02-22 22:00,2.2,,,2000
119,수원,2021-02-22 23:00,1.2,,,2000
119,수원,2021-02-23 00:00,.8,,,2000
119,수원,2021-02-23 01:00,.3,,,2000
119,수원,2021-02-23 02:00,-.4,,,2000
119,수원,2021-02-23 03:00,-.8,,,2000
119,수원,2021-02-23 04:00,-1.3,,,2000
119,수원,2021-02-23 05:00,-1.4,,,2000
119,수원,2021-02-23 06:00,-1.8,,,2000
119,수원,2021-02-23 07:00,-2.3,,,2000
119,수원,2021-02-23 08:00,-2,,,1978
119,수원,2021-02-23 09:00,-1,,,2000
119,수원,2021-02-23 10:00,-.3,,,1980
119,수원,2021-02-23 11:00,1.1,,,1963
119,수원,2021-02-23 12:00,2.1,,,1903
119,수원,2021-02-23 13:00,2.9,,,1948
119,수원,2021-02-23 14:00,3.3,,,1978
119,수원,2021-02-23 15:00,3.5,,,1969
119,수원,2021-02-23 16:00,3.2,,,1994
119,수원,2021-02-23 17:00,2.6,,,1999
119,수원,2021-02-23 18:00,1.2,,,2000
119,수원,2021-02-23 19:00,.5,,,2000
119,수원,2021-02-23 20:00,-.6,,,2000
119,수원,2021-02-23 21:00,-.8,,,2000
119,수원,2021-02-23 22:00,-.4,,,2000
119,수원,2021-02-23 23:00,-1.4,,,2000
119,수원,2021-02-24 00:00,-1.2,,,1935
119,수원,2021-02-24 01:00,-1.4,,,2000
119,수원,2021-02-24 02:00,-1.5,,,1962
119,수원,2021-02-24 03:00,-1.7,,,1933
119,수원,2021-02-24 04:00,-1.5,,,2000
119,수원,2021-02-24 05:00,-1.6,,,1977
119,수원,2021-02-24 06:00,-1.8,,,2000
119,수원,2021-02-24 07:00,-1.1,,,2000
119,수원,2021-02-24 08:00,-1.1,,,1878
119,수원,2021-02-24 09:00,1,,,1773
119,수원,2021-02-24 10:00,2.3,,,1919
119,수원,2021-02-24 11:00,4.1,,,1976
119,수원,2021-02-24 12:00,4.9,,,1978
119,수원,2021-02-24 13:00,5.7,,,1987
119,수원,2021-02-24 14:00,7.8,,,1792
119,수원,2021-02-24 15:00,8.7,,,1975
119,수원,2021-02-24 16:00,9,,,1993
119,수원,2021-02-24 17:00,7.7,,,1719
119,수원,2021-02-24 18:00,5.7,,,1803
119,수원,2021-02-24 19:00,3.6,,,1208
119,수원,2021-02-24 20:00,2,,,1872
119,수원,2021-02-24 21:00,1,,,1933
119,수원,2021-02-24 22:00,1.1,,,1882
119,수원,2021-02-24 23:00,.3,,,1692
119,수원,2021-02-25 00:00,-.7,,,1746
119,수원,2021-02-25 01:00,-1.4,,,1768
119,수원,2021-02-25 02:00,-1.8,,,1596
119,수원,2021-02-25 03:00,-2,,,1499
119,수원,2021-02-25 04:00,-1.4,,,1435
119,수원,2021-02-25 05:00,-1.3,,,1396
119,수원,2021-02-25 06:00,-1,,,1356
119,수원,2021-02-25 07:00,-.7,,,1252
119,수원,2021-02-25 08:00,-.3,,,1280
119,수원,2021-02-25 09:00,2.1,,,1485
119,수원,2021-02-25 10:00,4.2,,,1841
119,수원,2021-02-25 11:00,5.5,,,1643
119,수원,2021-02-25 12:00,6.7,,,1545
119,수원,2021-02-25 13:00,7.4,,,1902
119,수원,2021-02-25 14:00,8.1,,,1965
119,수원,2021-02-25 15:00,8.1,,,1948
119,수원,2021-02-25 16:00,8.2,,,1757
119,수원,2021-02-25 17:00,8.2,,,1575
119,수원,2021-02-25 18:00,7.8,,,1747
119,수원,2021-02-25 19:00,7.3,,,1708
119,수원,2021-02-25 20:00,5.4,,,1185
119,수원,2021-02-25 21:00,4.3,,,879
119,수원,2021-02-25 22:00,3.1,,,1395
119,수원,2021-02-25 23:00,2,,,1155
119,수원,2021-02-26 00:00,.9,,,1088
119,수원,2021-02-26 01:00,.2,,,1078
119,수원,2021-02-26 02:00,1.7,,,1788
119,수원,2021-02-26 03:00,.3,,,1466
119,수원,2021-02-26 04:00,-.2,,,1862
119,수원,2021-02-26 05:00,-.4,,,1687
119,수원,2021-02-26 06:00,-.4,,,1783
119,수원,2021-02-26 07:00,-.6,,,2000
119,수원,2021-02-26 08:00,-.3,,,1525
119,수원,2021-02-26 09:00,4,,,1655
119,수원,2021-02-26 10:00,9,,,1994
119,수원,2021-02-26 11:00,10.8,,,1982
119,수원,2021-02-26 12:00,13.1,,,2000
119,수원,2021-02-26 13:00,14.2,,,2000
119,수원,2021-02-26 14:00,14.8,,,2000
119,수원,2021-02-26 15:00,14.8,,,2000
119,수원,2021-02-26 16:00,15,,,2000
119,수원,2021-02-26 17:00,14.7,,,2000
119,수원,2021-02-26 18:00,13.6,,,2000
119,수원,2021-02-26 19:00,12.2,,,2000
119,수원,2021-02-26 20:00,11.4,,,2000
119,수원,2021-02-26 21:00,10.8,,,2000
119,수원,2021-02-26 22:00,10.2,,,2000
119,수원,2021-02-26 23:00,9.3,,,2000
119,수원,2021-02-27 00:00,8.2,,,2000
119,수원,2021-02-27 01:00,7.6,,,2000
119,수원,2021-02-27 02:00,6.9,,,2000
119,수원,2021-02-27 03:00,6.2,,,2000
119,수원,2021-02-27 04:00,5.4,,,2000
119,수원,2021-02-27 05:00,4.9,,,1949
119,수원,2021-02-27 06:00,4.1,,,2000
119,수원,2021-02-27 07:00,3.7,,,2000
119,수원,2021-02-27 08:00,4.9,,,2000
119,수원,2021-02-27 09:00,7.2,,,2000
119,수원,2021-02-27 10:00,9.3,,,2000
119,수원,2021-02-27 11:00,10.6,,,2000
119,수원,2021-02-27 12:00,11.8,,,2000
119,수원,2021-02-27 13:00,12.7,,,2000
119,수원,2021-02-27 14:00,13.5,,,2000
119,수원,2021-02-27 15:00,14.4,,,1994
119,수원,2021-02-27 16:00,14.3,,,1999
119,수원,2021-02-27 17:00,13.8,,,2000
119,수원,2021-02-27 18:00,12.5,,,2000
119,수원,2021-02-27 19:00,11.2,,,2000
119,수원,2021-02-27 20:00,9.9,,,2000
119,수원,2021-02-27 21:00,8.5,,,2000
119,수원,2021-02-27 22:00,7.7,,,2000
119,수원,2021-02-27 23:00,6,,,2000
119,수원,2021-02-28 00:00,5.8,,,2000
119,수원,2021-02-28 01:00,5.6,,,2000
119,수원,2021-02-28 02:00,5.4,,,2000
119,수원,2021-02-28 03:00,4.4,,,2000
119,수원,2021-02-28 04:00,3.9,,,2000
119,수원,2021-02-28 05:00,3.6,,,2000
119,수원,2021-02-28 06:00,2.7,,,2000
119,수원,2021-02-28 07:00,1.3,,,2000
119,수원,2021-02-28 08:00,3.8,,,2000
119,수원,2021-02-28 09:00,5.7,,,2000
119,수원,2021-02-28 10:00,7.2,,,2000
119,수원,2021-02-28 11:00,8.2,,,2000
119,수원,2021-02-28 12:00,8.4,,,2000
119,수원,2021-02-28 13:00,10.1,,,2000
119,수원,2021-02-28 14:00,10,,,2000
119,수원,2021-02-28 15:00,10,,,2000
119,수원,2021-02-28 16:00,10.6,,,2000
119,수원,2021-02-28 17:00,10.6,,,2000
119,수원,2021-02-28 18:00,10.4,,,2000
119,수원,2021-02-28 19:00,9.8,,,2000
119,수원,2021-02-28 20:00,9.3,,,1937
119,수원,2021-02-28 21:00,8.7,,,1827
119,수원,2021-02-28 22:00,8.3,,,1763
119,수원,2021-02-28 23:00,7.7,,,1746
119,수원,2021-03-01 00:00,7.9,,,1692
119,수원,2021-03-01 01:00,7.8,,,1783
119,수원,2021-03-01 02:00,6.6,,,1097
119,수원,2021-03-01 03:00,5.9,.8,,865
119,수원,2021-03-01 04:00,5.4,,,308
119,수원,2021-03-01 05:00,5.5,,,644
119,수원,2021-03-01 06:00,5.4,8.7,,868
119,수원,2021-03-01 07:00,5.7,,,650
119,수원,2021-03-01 08:00,5.7,,,883
119,수원,2021-03-01 09:00,6.2,10.1,,942
119,수원,2021-03-01 10:00,6.4,,,644
119,수원,2021-03-01 11:00,6.4,,,540
119,수원,2021-03-01 12:00,7,16,,540
119,수원,2021-03-01 13:00,7.1,,,750
119,수원,2021-03-01 14:00,7.6,,,847
119,수원,2021-03-01 15:00,7.8,17.8,,520
119,수원,2021-03-01 16:00,7.3,,,510
119,수원,2021-03-01 17:00,5.8,,,580
119,수원,2021-03-01 18:00,4.8,11.8,,650
119,수원,2021-03-01 19:00,3.7,,,1675
119,수원,2021-03-01 20:00,2.6,,,1986
119,수원,2021-03-01 21:00,2.1,3.3,,1597
119,수원,2021-03-01 22:00,1.2,,,475
119,수원,2021-03-01 23:00,.6,,.3,459
119,수원,2021-03-02 00:00,.5,2.2,.2,627
119,수원,2021-03-02 01:00,.7,,.1,1816
119,수원,2021-03-02 02:00,.8,,.1,1975
119,수원,2021-03-02 03:00,1,.2,0,2000
119,수원,2021-03-02 04:00,1,,,1980
119,수원,2021-03-02 05:00,1,,,2000
119,수원,2021-03-02 06:00,1,,,2000
119,수원,2021-03-02 07:00,.6,,,2000
119,수원,2021-03-02 08:00,.6,,,2000
119,수원,2021-03-02 09:00,1.6,,,2000
119,수원,2021-03-02 10:00,2.3,,,2000
119,수원,2021-03-02 11:00,3.4,,,1950
119,수원,2021-03-02 12:00,4,,,2000
119,수원,2021-03-02 13:00,4.4,,,1954
119,수원,2021-03-02 14:00,6.1,,,1997
119,수원,2021-03-02 15:00,6.1,,,2000
119,수원,2021-03-02 16:00,5.8,,,2000
119,수원,2021-03-02 17:00,6.3,,,2000
119,수원,2021-03-02 18:00,4.6,,,2000
119,수원,2021-03-02 19:00,2.9,,,2000
119,수원,2021-03-02 20:00,2.1,,,1743
119,수원,2021-03-02 21:00,1,,,1784
119,수원,2021-03-02 22:00,.6,,,1863
119,수원,2021-03-02 23:00,.1,,,1349
119,수원,2021-03-03 00:00,-.4,,,1213
119,수원,2021-03-03 01:00,-1,,,812
119,수원,2021-03-03 02:00,-1.4,,,610
119,수원,2021-03-03 03:00,-1.4,,,674
119,수원,2021-03-03 04:00,-1.8,,,741
119,수원,2021-03-03 05:00,-1.9,,,850
119,수원,2021-03-03 06:00,-1.7,,,754
119,수원,2021-03-03 07:00,-1.8,,,682
119,수원,2021-03-03 08:00,-.7,,,617
119,수원,2021-03-03 09:00,2.2,,,990
119,수원,2021-03-03 10:00,3.5,,,1311
119,수원,2021-03-03 11:00,5.2,,,1317
119,수원,2021-03-03 12:00,6.3,,,1429
119,수원,2021-03-03 13:00,7.2,,,1936
119,수원,2021-03-03 14:00,7.6,,,1844
119,수원,2021-03-03 15:00,8.2,,,2084
119,수원,2021-03-03 16:00,8.9,,,1910
119,수원,2021-03-03 17:00,8.9,,,1962
119,수원,2021-03-03 18:00,8,,,2023
119,수원,2021-03-03 19:00,5.8,,,1678
119,수원,2021-03-03 20:00,4.6,,,1436
119,수원,2021-03-03 21:00,3.5,,,1095
119,수원,2021-03-03 22:00,2.8,,,1138
119,수원,2021-03-03 23:00,2.5,,,929
119,수원,2021-03-04 00:00,2.1,,,846
119,수원,2021-03-04 01:00,1.1,,,910
119,수원,2021-03-04 02:00,.9,,,910
119,수원,2021-03-04 03:00,.8,,,1546
119,수원,2021-03-04 04:00,1.3,,,1200
119,수원,2021-03-04 05:00,1.9,,,768
119,수원,2021-03-04 06:00,2.6,,,1327
119,수원,2021-03-04 07:00,2.7,,,1143
119,수원,2021-03-04 08:00,3.7,,,1118
119,수원,2021-03-04 09:00,5.4,,,1152
119,수원,2021-03-04 10:00,6.7,,,1740
119,수원,2021-03-04 11:00,8.3,,,1807
119,수원,2021-03-04 12:00,9.3,,,1986
119,수원,2021-03-04 13:00,10.3,,,1856
119,수원,2021-03-04 14:00,11,,,1888
119,수원,2021-03-04 15:00,11.6,,,1842
119,수원,2021-03-04 16:00,11.9,,,1942
119,수원,2021-03-04 17:00,11.9,,,1986
119,수원,2021-03-04 18:00,11.6,,,2000
119,수원,2021-03-04 19:00,10.1,,,2029
119,수원,2021-03-04 20:00,9.3,,,1900
119,수원,2021-03-04 21:00,8.3,,,1777
119,수원,2021-03-04 22:00,6.7,,,1175
119,수원,2021-03-04 23:00,5.2,,,1290
119,수원,2021-03-05 00:00,4.2,,,1100
119,수원,2021-03-05 01:00,2.7,,,784
119,수원,2021-03-05 02:00,2.5,,,639
119,수원,2021-03-05 03:00,1.2,,,564
119,수원,2021-03-05 04:00,1.6,,,673
119,수원,2021-03-05 05:00,2.5,,,832
119,수원,2021-03-05 06:00,1.7,,,690
119,수원,2021-03-05 07:00,1.6,,,617
119,수원,2021-03-05 08:00,3,,,696
119,수원,2021-03-05 09:00,5.8,,,814
119,수원,2021-03-05 10:00,9.2,,,962
119,수원,2021-03-05 11:00,12.5,,,1164
119,수원,2021-03-05 12:00,12.8,,,1848
119,수원,2021-03-05 13:00,13.8,,,1968
119,수원,2021-03-05 14:00,14.8,,,1985
119,수원,2021-03-05 15:00,15,,,1372
119,수원,2021-03-05 16:00,14,,,1175
119,수원,2021-03-05 17:00,13,,,1560
119,수원,2021-03-05 18:00,11.2,,,1998
119,수원,2021-03-05 19:00,8.7,,,1916
119,수원,2021-03-05 20:00,8.2,,,1732
119,수원,2021-03-05 21:00,6.4,,,990
119,수원,2021-03-05 22:00,5,,,620
119,수원,2021-03-05 23:00,3.6,,,132
119,수원,2021-03-06 00:00,3.9,,,205
119,수원,2021-03-06 01:00,4.4,,,179
119,수원,2021-03-06 02:00,4.4,,,102
119,수원,2021-03-06 03:00,4.5,,,127
119,수원,2021-03-06 04:00,4.4,,,214
119,수원,2021-03-06 05:00,4.6,,,84
119,수원,2021-03-06 06:00,4.7,,,127
119,수원,2021-03-06 07:00,4.8,,,256
119,수원,2021-03-06 08:00,5,,,354
119,수원,2021-03-06 09:00,6.2,,,536
119,수원,2021-03-06 10:00,8.1,,,813
119,수원,2021-03-06 11:00,11,,,1390
119,수원,2021-03-06 12:00,11.6,,,1455
119,수원,2021-03-06 13:00,12.4,,,1998
119,수원,2021-03-06 14:00,12.1,,,1987
119,수원,2021-03-06 15:00,11,,,1932
119,수원,2021-03-06 16:00,9.8,,,1950
119,수원,2021-03-06 17:00,9.2,,,2000
119,수원,2021-03-06 18:00,8.1,,,2000
119,수원,2021-03-06 19:00,7,,,2000
119,수원,2021-03-06 20:00,6.4,,,2000
119,수원,2021-03-06 21:00,5.8,,,2000
119,수원,2021-03-06 22:00,5,,,2000
119,수원,2021-03-06 23:00,4.6,,,1983
119,수원,2021-03-07 00:00,4.3,,,2000
119,수원,2021-03-07 01:00,4.1,,,2000
119,수원,2021-03-07 02:00,3.8,,,2000
119,수원,2021-03-07 03:00,3.6,,,2000
119,수원,2021-03-07 04:00,3.3,,,2000
119,수원,2021-03-07 05:00,3.4,,,2000
119,수원,2021-03-07 06:00,3.3,,,2000
119,수원,2021-03-07 07:00,3.1,,,2000
119,수원,2021-03-07 08:00,3.4,,,2000
119,수원,2021-03-07 09:00,4.6,,,1993
119,수원,2021-03-07 10:00,5.6,,,1940
119,수원,2021-03-07 11:00,7.3,,,2000
119,수원,2021-03-07 12:00,9.1,,,1827
119,수원,2021-03-07 13:00,9.3,,,1892
119,수원,2021-03-07 14:00,9.5,,,1732
119,수원,2021-03-07 15:00,10.3,,,1583
119,수원,2021-03-07 16:00,10.2,,,1497
119,수원,2021-03-07 17:00,9.7,,,1172
119,수원,2021-03-07 18:00,8.2,,,1008
119,수원,2021-03-07 19:00,6,,,1208
119,수원,2021-03-07 20:00,4.8,,,1016
119,수원,2021-03-07 21:00,4.1,,,913
119,수원,2021-03-07 22:00,3.4,,,868
119,수원,2021-03-07 23:00,2.7,,,755
119,수원,2021-03-08 00:00,2.3,,,650
119,수원,2021-03-08 01:00,1.6,,,990
119,수원,2021-03-08 02:00,1.1,,,675
119,수원,2021-03-08 03:00,.7,,,677
119,수원,2021-03-08 04:00,.4,,,545
119,수원,2021-03-08 05:00,.1,,,509
119,수원,2021-03-08 06:00,.1,,,806
119,수원,2021-03-08 07:00,-.2,,,489
119,수원,2021-03-08 08:00,-1,,,23
119,수원,2021-03-08 09:00,-.2,,,19
119,수원,2021-03-08 10:00,2.8,,,598
119,수원,2021-03-08 11:00,7.2,,,950
119,수원,2021-03-08 12:00,9.3,,,1308
119,수원,2021-03-08 13:00,11,,,1333
119,수원,2021-03-08 14:00,11.7,,,1452
119,수원,2021-03-08 15:00,12.7,,,1870
119,수원,2021-03-08 16:00,11.1,,,1377
119,수원,2021-03-08 17:00,10.3,,,1131
119,수원,2021-03-08 18:00,9.1,,,1303
119,수원,2021-03-08 19:00,6.6,,,1734
119,수원,2021-03-08 20:00,5.8,,,1525
119,수원,2021-03-08 21:00,5.3,,,1400
119,수원,2021-03-08 22:00,3.9,,,866
119,수원,2021-03-08 23:00,3.3,,,1252
119,수원,2021-03-09 00:00,2.8,,,1415
119,수원,2021-03-09 01:00,2.7,,,1240
119,수원,2021-03-09 02:00,1,,,818
119,수원,2021-03-09 03:00,.8,,,834
119,수원,2021-03-09 04:00,-.1,,,631
119,수원,2021-03-09 05:00,-.2,,,546
119,수원,2021-03-09 06:00,-.3,,,587
119,수원,2021-03-09 07:00,-.1,,,524
119,수원,2021-03-09 08:00,1.5,,,547
119,수원,2021-03-09 09:00,4.4,,,703
119,수원,2021-03-09 10:00,5.8,,,840
119,수원,2021-03-09 11:00,8.5,,,1032
119,수원,2021-03-09 12:00,10,,,1740
119,수원,2021-03-09 13:00,10.7,,,1808
119,수원,2021-03-09 14:00,11.2,,,1874
119,수원,2021-03-09 15:00,11.1,,,1884
119,수원,2021-03-09 16:00,11.1,,,1927
119,수원,2021-03-09 17:00,9.2,,,1997
119,수원,2021-03-09 18:00,7.6,,,2000
119,수원,2021-03-09 19:00,6.4,,,1992
119,수원,2021-03-09 20:00,5.6,,,1405
119,수원,2021-03-09 21:00,4.7,,,964
119,수원,2021-03-09 22:00,4.2,,,737
119,수원,2021-03-09 23:00,3.7,,,742
119,수원,2021-03-10 00:00,3.9,,,669
119,수원,2021-03-10 01:00,2.5,,,589
119,수원,2021-03-10 02:00,1.8,,,649
119,수원,2021-03-10 03:00,.6,,,492
119,수원,2021-03-10 04:00,.3,,,402
119,수원,2021-03-10 05:00,0,,,352
119,수원,2021-03-10 06:00,.4,,,289
119,수원,2021-03-10 07:00,.6,,,407
119,수원,2021-03-10 08:00,1.8,,,385
119,수원,2021-03-10 09:00,5.3,,,652
119,수원,2021-03-10 10:00,8,,,1635
119,수원,2021-03-10 11:00,10.1,,,1022
119,수원,2021-03-10 12:00,11.7,,,1140
119,수원,2021-03-10 13:00,14.4,,,1091
119,수원,2021-03-10 14:00,14.2,,,1299
119,수원,2021-03-10 15:00,15.1,,,1112
119,수원,2021-03-10 16:00,15.9,,,1091
119,수원,2021-03-10 17:00,15.1,,,579
119,수원,2021-03-10 18:00,13,,,1790
119,수원,2021-03-10 19:00,11.3,,,1614
119,수원,2021-03-10 20:00,8.4,,,611
119,수원,2021-03-10 21:00,7.5,,,599
119,수원,2021-03-10 22:00,6.3,,,560
119,수원,2021-03-10 23:00,5.7,,,488
119,수원,2021-03-11 00:00,4.2,,,440
119,수원,2021-03-11 01:00,3.4,,,349
119,수원,2021-03-11 02:00,2.5,,,335
119,수원,2021-03-11 03:00,2,,,313
119,수원,2021-03-11 04:00,1.9,,,290
119,수원,2021-03-11 05:00,2.2,,,320
119,수원,2021-03-11 06:00,2.4,,,259
119,수원,2021-03-11 07:00,2.3,,,183
119,수원,2021-03-11 08:00,3.9,,,268
119,수원,2021-03-11 09:00,6.5,,,349
119,수원,2021-03-11 10:00,9,,,417
119,수원,2021-03-11 11:00,10.9,,,676
119,수원,2021-03-11 12:00,13.7,,,1352
119,수원,2021-03-11 13:00,14,,,1113
119,수원,2021-03-11 14:00,16,,,1041
119,수원,2021-03-11 15:00,16.2,,,1204
119,수원,2021-03-11 16:00,14.4,,,1764
119,수원,2021-03-11 17:00,13.1,,,855
119,수원,2021-03-11 18:00,12.7,,,1012
119,수원,2021-03-11 19:00,10.7,,,1119
119,수원,2021-03-11 20:00,8.8,,,1983
119,수원,2021-03-11 21:00,8.2,,,1543
119,수원,2021-03-11 22:00,8.1,,,1861
119,수원,2021-03-11 23:00,7.5,,,1511
119,수원,2021-03-12 00:00,7.2,,,707
119,수원,2021-03-12 01:00,7.2,,,727
119,수원,2021-03-12 02:00,7.1,,,620
119,수원,2021-03-12 03:00,6.9,,,554
119,수원,2021-03-12 04:00,7.5,,,551
119,수원,2021-03-12 05:00,7.5,,,699
119,수원,2021-03-12 06:00,7.1,0,,571
119,수원,2021-03-12 07:00,7.2,,,464
119,수원,2021-03-12 08:00,7.4,,,385
119,수원,2021-03-12 09:00,8.3,0,,494
119,수원,2021-03-12 10:00,9.8,,,557
119,수원,2021-03-12 11:00,10.9,,,530
119,수원,2021-03-12 12:00,12.2,0,,521
119,수원,2021-03-12 13:00,12.4,,,896
119,수원,2021-03-12 14:00,11,,,852
119,수원,2021-03-12 15:00,10,.2,,990
119,수원,2021-03-12 16:00,10.6,,,1958
119,수원,2021-03-12 17:00,11.6,,,1825
119,수원,2021-03-12 18:00,12,0,,1984
119,수원,2021-03-12 19:00,11.2,,,2000
119,수원,2021-03-12 20:00,10.7,,,2038
119,수원,2021-03-12 21:00,10.1,,,1998
119,수원,2021-03-12 22:00,9.6,,,2000
119,수원,2021-03-12 23:00,9,,,2000
119,수원,2021-03-13 00:00,8.3,,,2000
119,수원,2021-03-13 01:00,7.1,,,2000
119,수원,2021-03-13 02:00,5.5,,,1805
119,수원,2021-03-13 03:00,5.2,,,1744
119,수원,2021-03-13 04:00,4.4,,,1566
119,수원,2021-03-13 05:00,3.6,,,1172
119,수원,2021-03-13 06:00,3.3,,,816
119,수원,2021-03-13 07:00,3.3,,,640
119,수원,2021-03-13 08:00,4.1,,,608
119,수원,2021-03-13 09:00,7.9,,,956
119,수원,2021-03-13 10:00,9.7,,,1361
119,수원,2021-03-13 11:00,11.2,,,1373
119,수원,2021-03-13 12:00,12.2,,,1363
119,수원,2021-03-13 13:00,13.3,,,1579
119,수원,2021-03-13 14:00,14,,,1004
119,수원,2021-03-13 15:00,14,,,1063
119,수원,2021-03-13 16:00,13.2,,,1107
119,수원,2021-03-13 17:00,11.4,,,1213
119,수원,2021-03-13 18:00,10.3,,,1188
119,수원,2021-03-13 19:00,8.7,,,1084
119,수원,2021-03-13 20:00,7,,,1334
119,수원,2021-03-13 21:00,6.8,,,1158
119,수원,2021-03-13 22:00,5.9,,,733
119,수원,2021-03-13 23:00,5.3,,,1450
119,수원,2021-03-14 00:00,4.7,,,1744
119,수원,2021-03-14 01:00,4.8,,,1671
119,수원,2021-03-14 02:00,3.8,,,629
119,수원,2021-03-14 03:00,3.4,,,641
119,수원,2021-03-14 04:00,2.8,,,444
119,수원,2021-03-14 05:00,2.3,,,455
119,수원,2021-03-14 06:00,1.8,,,273
119,수원,2021-03-14 07:00,2.2,,,319
119,수원,2021-03-14 08:00,3.6,,,347
119,수원,2021-03-14 09:00,4.9,,,219
119,수원,2021-03-14 10:00,5.8,,,395
119,수원,2021-03-14 11:00,8.6,,,597
119,수원,2021-03-14 12:00,11.1,,,758
119,수원,2021-03-14 13:00,11.5,,,728
119,수원,2021-03-14 14:00,13,,,948
119,수원,2021-03-14 15:00,12.8,,,1187
119,수원,2021-03-14 16:00,12.6,,,1029
119,수원,2021-03-14 17:00,12,,,1106
119,수원,2021-03-14 18:00,10.5,,,1091
119,수원,2021-03-14 19:00,8.8,,,615
119,수원,2021-03-14 20:00,8.3,,,529
119,수원,2021-03-14 21:00,7.9,,,823
119,수원,2021-03-14 22:00,7.1,,,580
119,수원,2021-03-14 23:00,6.4,,,487
119,수원,2021-03-15 00:00,5.7,,,425
119,수원,2021-03-15 01:00,4.7,,,428
119,수원,2021-03-15 02:00,4.2,,,344
119,수원,2021-03-15 03:00,3.4,,,325
119,수원,2021-03-15 04:00,3.2,,,396
119,수원,2021-03-15 05:00,2.4,,,261
119,수원,2021-03-15 06:00,3.1,,,447
119,수원,2021-03-15 07:00,3.6,,,374
119,수원,2021-03-15 08:00,5.1,,,348
119,수원,2021-03-15 09:00,7.8,,,529
119,수원,2021-03-15 10:00,9.8,,,586
119,수원,2021-03-15 11:00,12.5,,,1148
119,수원,2021-03-15 12:00,13.6,,,1460
119,수원,2021-03-15 13:00,14.6,,,2000
119,수원,2021-03-15 14:00,15.3,,,770
119,수원,2021-03-15 15:00,15.4,,,1221
119,수원,2021-03-15 16:00,16,,,1119
119,수원,2021-03-15 17:00,14.7,,,1664
119,수원,2021-03-15 18:00,13.3,,,764
119,수원,2021-03-15 19:00,13,,,1060
119,수원,2021-03-15 20:00,12.8,,,1048
119,수원,2021-03-15 21:00,12.8,,,1055
119,수원,2021-03-15 22:00,11.7,,,910
119,수원,2021-03-15 23:00,10.5,,,605
119,수원,2021-03-16 00:00,10.4,.2,,224
119,수원,2021-03-16 01:00,9.9,,,312
119,수원,2021-03-16 02:00,9.2,,,282
119,수원,2021-03-16 03:00,8.4,2.4,,270
119,수원,2021-03-16 04:00,8,,,203
119,수원,2021-03-16 05:00,7.8,,,307
119,수원,2021-03-16 06:00,7.1,0,,1266
119,수원,2021-03-16 07:00,5.7,,,1988
119,수원,2021-03-16 08:00,6.3,,,1982
119,수원,2021-03-16 09:00,7.1,,,1911
119,수원,2021-03-16 10:00,8.3,,,1877
119,수원,2021-03-16 11:00,9.8,,,1913
119,수원,2021-03-16 12:00,10.2,,,2000
119,수원,2021-03-16 13:00,11.8,,,1941
119,수원,2021-03-16 14:00,11.7,,,1987
119,수원,2021-03-16 15:00,10,,,1908
119,수원,2021-03-16 16:00,9.7,,,2000
