CTY_CD,CTY_NM,TIME_CD,FORN_GB,M_10_CNT,M_15_CNT,M_20_CNT,M_25_CNT,M_30_CNT,M_35_CNT,M_40_CNT,M_45_CNT,M_50_CNT,M_55_CNT,M_60_CNT,M_65_CNT,M_70_CNT,F_10_CNT,F_15_CNT,F_20_CNT,F_25_CNT,F_30_CNT,F_35_CNT,F_40_CNT,F_45_CNT,F_50_CNT,F_55_CNT,F_60_CNT,F_65_CNT,F_70_CNT,ETL_YMD
41273,안산시 단원구,10,내국인,1875.92,2904.18,3337.85,3861.07,3474.84,3663.52,4258.24,5170.1,5651.89,5634.07,4931.38,2576.04,1354.61,1887.35,2581.94,2704.43,3389.38,2731.47,2575.22,3155.97,4092.02,4673.47,4466.94,3588.35,1951.16,1128.79,20220314
41273,안산시 단원구,7,내국인,493.12,1266.42,2086.31,2647.22,2475.05,2302.4,2588.87,3238.45,3492.46,3602.97,3151.33,1562.95,698.0,418.86,932.41,1555.11,2098.95,1454.03,1154.55,1471.32,1962.14,2455.12,2167.55,1826.58,1023.47,596.71,20220307
41273,안산시 단원구,2,외국인,3.83,3.41,167.69,286.4,436.87,398.16,237.91,201.64,189.77,150.0,100.01,60.3,12.76,1.69,6.85,91.34,119.26,236.59,197.82,196.6,160.41,149.18,159.07,97.07,56.68,14.37,20220318
41271,안산시 상록구,12,외국인,3.43,51.31,258.94,111.65,172.85,168.3,135.51,116.94,90.71,75.68,55.03,34.46,5.08,5.2,42.95,219.26,108.07,186.93,155.6,126.74,97.79,94.14,71.69,66.79,47.98,15.51,20220305
41273,안산시 단원구,7,내국인,599.67,909.59,1907.19,2370.04,1893.13,1617.17,2005.26,2367.86,2466.65,2593.44,2278.49,1109.24,531.94,600.76,736.7,1474.63,1812.26,1417.99,1026.24,1315.4,1510.11,1725.02,1778.81,1388.77,674.98,439.92,20220301
41271,안산시 상록구,17,외국인,13.79,73.64,392.59,168.45,195.85,198.86,128.15,120.14,102.74,78.68,68.42,70.33,34.05,13.95,80.62,422.73,156.02,185.25,201.74,119.37,85.42,88.8,75.11,131.6,93.94,20.47,20220325
41271,안산시 상록구,8,외국인,8.66,35.94,185.0,68.78,132.34,148.91,75.89,94.32,82.45,84.34,80.79,62.08,3.43,17.18,23.99,183.1,95.6,104.54,132.14,106.37,65.13,87.24,61.66,80.49,65.27,10.15,20220321
41271,안산시 상록구,4,외국인,1.73,18.86,96.01,58.26,106.12,94.07,42.89,66.56,44.47,27.33,34.14,49.35,18.74,6.82,12.0,97.47,51.29,68.35,65.27,61.64,52.95,51.23,35.88,56.64,46.03,12.04,20220324
41271,안산시 상록구,12,내국인,2284.35,4511.48,3389.69,2992.47,2331.1,2206.62,2563.67,3244.92,3711.1,3772.89,3469.63,1861.81,1007.18,2254.4,3862.28,2540.86,2254.89,2061.04,2138.66,2584.5,3437.54,4000.09,3516.22,3075.29,1702.36,988.48,20220325
41273,안산시 단원구,5,외국인,3.83,6.85,171.99,342.83,487.71,462.68,252.46,267.68,252.83,205.44,137.14,75.48,12.32,0.0,1.7,92.14,96.57,223.54,257.68,227.43,150.72,177.49,125.88,111.46,53.69,23.32,20220321
41271,안산시 상록구,12,외국인,6.89,41.1,437.06,126.92,187.49,195.98,99.65,111.8,101.79,78.98,74.82,51.71,8.52,25.61,49.68,378.03,137.02,182.26,157.86,171.46,88.7,64.86,73.86,69.19,61.57,17.17,20220318
41273,안산시 단원구,18,외국인,8.9,16.98,394.62,676.06,965.81,1000.04,719.85,471.14,494.92,398.92,231.18,155.3,40.66,11.85,21.36,232.75,315.6,613.03,667.94,553.77,334.47,379.85,287.86,254.79,117.7,26.03,20220329
41271,안산시 상록구,21,내국인,1060.41,2232.41,3582.27,3397.05,2566.3,2151.1,2388.24,2819.86,3525.84,3210.26,2553.98,1111.83,582.46,1094.81,1973.41,2552.8,2670.46,1865.34,1746.6,2133.42,2572.81,2906.89,2382.62,1893.1,922.6,535.44,20220325
41273,안산시 단원구,6,내국인,475.11,1000.77,1619.71,1978.98,1586.01,1449.88,1771.69,2105.39,2513.37,2430.88,2003.21,1006.63,537.16,407.63,674.09,1271.24,1503.4,1159.46,859.13,959.24,1358.19,1684.12,1685.09,1421.12,664.5,438.62,20220302
41271,안산시 상록구,3,내국인,486.8,674.89,1307.69,1549.65,1097.18,917.73,1155.21,1218.28,1412.77,1400.2,1154.35,584.76,328.36,505.12,643.85,1100.95,1168.58,844.97,870.51,982.11,980.39,1371.2,1332.34,981.84,516.69,309.69,20220307
41271,안산시 상록구,15,내국인,1325.83,1880.43,2997.48,3175.06,2401.04,2185.35,2656.48,2875.26,3544.53,3790.72,3375.05,1623.83,853.81,1185.95,1608.06,2426.52,2603.97,1834.97,1989.24,2454.53,2796.03,3725.34,3413.47,2697.3,1422.53,899.09,20220309
41271,안산시 상록구,0,내국인,426.98,596.08,1157.8,1357.91,1082.87,892.36,1110.2,1217.01,1380.52,1437.92,1168.46,568.91,315.65,430.68,548.3,969.73,1078.84,875.51,804.35,985.93,1240.31,1298.67,1230.46,902.19,444.02,297.94,20220321
41273,안산시 단원구,15,외국인,13.54,13.26,319.78,658.05,968.59,898.45,647.48,541.68,512.5,461.95,288.9,150.28,51.66,6.79,25.19,214.85,323.89,626.99,677.23,604.87,408.73,421.98,328.24,254.88,181.99,60.64,20220322
41273,안산시 단원구,9,외국인,2.14,12.84,328.02,750.1,887.16,768.71,485.79,407.04,432.32,390.73,250.99,106.01,40.85,5.08,5.1,129.93,247.63,421.52,378.14,369.06,272.35,303.23,244.34,177.03,126.69,35.63,20220320
41271,안산시 상록구,11,외국인,5.15,34.39,380.24,121.54,190.53,183.87,109.58,95.99,101.68,84.49,59.85,43.17,10.18,17.06,66.74,381.66,159.06,122.12,164.51,119.85,53.0,89.36,96.31,91.14,55.32,18.79,20220315
41271,안산시 상록구,5,내국인,590.24,688.57,1605.06,1975.37,1445.93,1152.93,1333.68,1510.31,1838.34,1906.08,1587.57,680.1,364.38,559.44,673.87,1316.18,1578.07,1027.31,943.15,1097.94,1365.4,1536.56,1399.47,1121.47,600.16,342.57,20220306
41271,안산시 상록구,18,외국인,5.19,77.22,474.93,154.77,227.86,175.13,128.21,126.83,64.85,58.34,59.56,32.72,3.39,6.98,65.18,447.06,136.68,149.46,150.52,130.09,88.72,97.42,48.15,66.66,49.92,12.01,20220316
41271,안산시 상록구,9,내국인,2238.01,4046.66,2328.12,2453.92,1975.0,1818.19,2072.8,2473.81,3186.2,3074.07,2653.82,1418.86,837.05,2383.53,3412.15,2018.84,1949.41,1597.37,1942.99,2270.4,2701.17,3258.3,2847.44,2376.09,1292.69,662.82,20220329
41271,안산시 상록구,21,외국인,1.74,32.66,344.63,108.28,207.29,174.32,138.72,102.73,51.15,56.33,37.45,22.1,5.1,3.52,49.95,308.15,112.81,131.69,124.74,105.99,71.85,82.29,51.17,42.59,32.41,8.53,20220303
41271,안산시 상록구,1,내국인,543.75,756.53,1503.76,1613.3,1192.27,992.64,1230.18,1263.95,1471.95,1386.49,1109.8,561.41,284.08,435.34,771.74,1091.78,1208.89,817.11,824.06,977.49,1262.26,1431.81,1297.59,980.92,500.88,259.84,20220311
41271,안산시 상록구,14,외국인,6.89,61.78,471.24,159.32,188.62,191.46,99.31,75.6,123.83,78.07,49.54,39.93,15.18,15.43,56.54,521.97,177.94,156.22,152.35,132.03,64.8,128.18,87.38,89.34,60.1,18.79,20220315
41273,안산시 단원구,19,내국인,1975.23,3919.06,4467.82,5042.16,3758.37,3336.13,3923.79,4339.22,5030.05,4395.06,3777.62,1714.14,797.35,1960.47,3227.45,3991.35,4138.31,2959.22,2267.37,2627.59,3582.95,4097.24,3582.35,2541.76,1345.56,714.84,20220331
41271,안산시 상록구,10,외국인,6.86,34.24,361.44,135.39,180.31,182.04,90.77,92.72,103.34,83.88,65.18,67.43,8.49,18.81,56.42,385.12,143.85,136.02,153.91,140.53,39.18,79.03,56.8,70.2,46.34,13.68,20220317
41271,안산시 상록구,15,외국인,12.08,56.52,472.85,130.18,187.53,167.06,125.3,97.86,96.3,73.75,63.08,63.83,10.23,15.56,51.37,482.28,160.85,173.65,159.27,157.45,93.89,68.4,71.73,83.99,56.52,18.8,20220318
41271,안산시 상록구,13,내국인,2360.98,4587.36,3320.69,2887.14,2237.38,2095.07,2403.68,3059.74,3689.97,3581.07,3209.01,1799.29,1000.25,2371.82,3957.26,2667.63,2202.69,1932.02,2003.33,2662.88,3279.02,4020.66,3563.2,3100.26,1792.58,952.53,20220325
41271,안산시 상록구,2,외국인,3.46,13.66,131.81,63.36,121.51,101.69,104.28,76.95,42.54,44.48,35.92,17.1,1.69,6.82,15.43,126.79,99.17,97.55,97.65,82.03,53.08,66.84,44.42,34.24,28.8,5.14,20220313
41271,안산시 상록구,2,외국인,3.47,18.78,102.76,49.9,117.99,73.57,68.3,46.07,44.34,27.47,15.33,25.57,5.16,1.7,15.44,95.85,82.01,51.29,66.78,61.66,25.51,37.61,35.85,25.55,20.46,8.62,20220308
41271,안산시 상록구,4,외국인,3.43,11.96,118.2,58.25,104.28,87.13,63.12,61.77,44.37,30.93,25.62,25.61,6.79,3.41,17.19,102.62,64.89,61.38,54.65,71.82,47.96,47.76,30.92,29.39,42.62,6.8,20220319
41273,안산시 단원구,18,내국인,2260.14,3503.36,4228.99,4649.18,3602.76,3383.73,3967.94,4377.99,5140.04,4811.21,3977.25,1942.82,911.58,1961.98,3158.81,3818.55,4021.75,2938.41,2367.48,2787.85,3851.98,4285.72,3632.61,2763.76,1355.89,756.27,20220329
41271,안산시 상록구,14,내국인,2170.06,4502.73,3737.29,3193.59,2310.52,2128.46,2456.57,3006.87,3604.21,3580.71,3309.9,1685.19,945.65,2362.89,4062.89,2939.25,2223.26,1878.02,2157.1,2602.43,3276.55,4049.7,3512.37,2979.73,1587.58,912.16,20220330
41271,안산시 상록구,16,외국인,5.16,70.37,394.52,145.73,198.8,128.68,113.36,115.12,94.67,65.02,39.67,39.86,6.76,5.24,90.89,364.92,172.96,161.09,130.18,127.87,59.78,67.08,63.25,68.4,41.11,13.71,20220302
41271,안산시 상록구,0,내국인,523.77,730.07,1353.79,1429.73,1212.01,1006.81,1125.64,1182.6,1411.97,1346.29,1171.05,617.91,287.49,476.87,705.77,1097.46,1064.92,811.14,776.12,984.14,1165.83,1389.48,1150.96,884.74,452.46,266.13,20220324
41271,안산시 상록구,12,내국인,2135.31,4833.15,3464.5,3166.55,2326.41,2100.79,2498.83,3077.93,3742.13,3802.6,3241.39,1700.16,1081.6,2225.85,4123.79,2738.18,2287.53,2007.89,2195.43,2830.51,3375.73,3930.87,3670.98,2976.6,1561.04,980.55,20220316
41273,안산시 단원구,23,외국인,7.21,20.87,256.82,490.51,685.22,711.22,456.99,322.37,336.95,248.0,145.59,90.11,33.32,6.77,21.27,165.59,244.98,356.77,421.73,314.65,236.02,270.89,235.6,150.7,86.12,29.51,20220330
41273,안산시 단원구,14,외국인,17.03,16.69,259.19,666.15,936.0,789.49,663.61,452.28,461.65,437.24,301.5,125.45,34.61,15.3,20.08,225.06,323.98,573.55,623.83,494.52,341.76,442.38,279.35,268.5,158.76,34.07,20220304
41273,안산시 단원구,3,외국인,1.69,1.7,130.63,315.02,448.58,410.72,229.1,216.37,222.64,152.21,83.21,48.05,12.26,1.69,3.38,120.78,126.42,217.34,216.77,196.08,135.19,134.98,123.51,84.26,45.42,16.25,20220301
41271,안산시 상록구,8,내국인,2052.25,3119.95,1952.89,1999.09,1582.13,1440.38,1738.65,2078.04,2444.9,2466.17,2134.93,1022.3,605.91,2148.59,2708.53,1692.92,1622.12,1324.8,1498.94,1822.69,2169.74,2509.52,2308.51,1987.68,956.39,582.99,20220304
41271,안산시 상록구,16,외국인,12.05,63.54,394.41,109.65,178.42,136.28,95.95,101.23,67.11,77.1,53.51,47.06,8.49,17.21,85.89,356.25,140.45,157.95,152.35,133.61,70.05,68.89,58.16,89.17,25.84,20.47,20220303
41273,안산시 단원구,16,외국인,12.32,16.63,309.85,738.29,881.23,893.37,609.72,527.69,396.44,484.36,243.84,144.66,27.76,15.34,20.05,198.16,299.67,594.54,578.99,553.11,371.44,417.44,268.02,274.3,147.49,46.33,20220311
41273,안산시 단원구,13,내국인,2009.26,3272.62,4123.52,4329.14,3879.03,3936.19,4772.44,5578.66,6087.33,6113.96,5155.3,2866.31,1568.68,1945.5,3003.08,3419.64,3922.65,3164.36,2783.63,3529.12,4627.27,5376.74,5066.86,4094.39,2184.06,1267.17,20220315
41273,안산시 단원구,1,외국인,0.0,8.53,173.27,389.61,498.17,448.96,249.95,208.69,209.56,172.87,73.68,25.6,8.92,0.0,13.58,122.9,128.48,264.43,217.65,238.15,178.63,188.43,130.94,111.08,40.19,12.31,20220305
41273,안산시 단원구,15,내국인,1633.37,2487.15,3676.48,4388.68,3538.32,2803.6,3423.3,3776.96,4157.18,4340.72,3987.67,2028.83,958.08,1456.04,2204.85,3433.17,3849.24,2900.71,2316.26,2749.39,3272.0,3801.54,3677.41,2875.53,1489.63,844.94,20220313
41271,안산시 상록구,19,외국인,3.44,44.54,407.73,165.0,227.95,210.35,152.25,133.26,109.46,87.14,85.28,48.03,28.89,12.07,63.21,470.86,148.93,131.65,167.62,128.12,85.38,102.95,82.06,128.2,78.79,8.49,20220330
41271,안산시 상록구,1,내국인,568.29,817.88,1617.36,1841.93,1303.82,1146.85,1329.57,1495.98,1594.16,1568.86,1369.27,678.3,354.47,590.89,760.6,1250.17,1322.56,909.23,908.84,1023.3,1354.88,1658.28,1339.35,1089.07,537.61,374.34,20220330
41271,안산시 상록구,5,외국인,3.44,10.25,87.34,63.28,109.36,104.26,68.66,61.84,47.86,46.6,35.93,27.31,3.39,0.0,17.19,83.88,53.0,67.07,66.72,56.49,36.11,61.78,37.78,27.53,15.32,8.53,20220315
41273,안산시 단원구,14,외국인,13.2,17.41,385.98,856.83,1066.08,1067.09,701.03,569.98,583.68,492.48,292.74,117.5,36.39,6.8,24.82,235.77,319.05,559.65,637.87,503.82,380.53,396.25,342.53,222.24,138.63,55.94,20220326
41271,안산시 상록구,7,외국인,1.73,15.41,144.33,65.34,129.18,102.77,80.69,75.41,58.64,80.88,66.76,56.83,18.74,3.39,22.25,135.23,73.7,90.54,96.03,59.88,56.35,56.59,54.64,84.1,53.1,11.96,20220325
41271,안산시 상록구,10,내국인,2124.6,4129.24,2804.65,2681.86,1984.88,1831.49,2080.3,2639.78,3200.85,3167.75,2711.48,1488.47,886.1,2143.85,3383.46,2224.51,1967.75,1651.9,1911.24,2312.02,2690.54,3299.06,3050.18,2608.1,1400.5,773.68,20220311
41271,안산시 상록구,2,내국인,604.82,666.93,1618.43,1998.09,1226.35,1076.06,1230.15,1243.3,1558.03,1486.16,1154.76,619.99,305.84,517.76,617.69,1251.76,1409.74,963.35,851.97,1008.73,1095.62,1456.48,1182.66,963.03,494.75,298.19,20220301
41273,안산시 단원구,10,내국인,1941.82,2843.18,3396.2,3901.69,3563.65,3746.83,4472.7,5181.12,5719.46,5394.33,4692.81,2560.2,1432.17,2032.34,2369.58,2638.16,3246.93,2778.02,2617.02,3043.23,4006.59,4682.54,4394.11,3479.1,1981.31,1098.87,20220324
41273,안산시 단원구,3,내국인,560.82,972.01,1678.26,1831.47,1614.76,1400.31,1649.74,1669.01,1699.88,1651.8,1452.17,735.49,350.67,541.74,762.82,1321.08,1431.5,1113.71,864.95,1056.03,1442.78,1397.69,1296.55,1091.89,615.39,453.26,20220322
41271,안산시 상록구,0,외국인,1.74,10.24,102.69,48.02,99.14,64.97,54.78,47.79,18.69,27.51,25.5,24.02,3.45,0.0,12.02,82.05,64.93,54.66,63.09,44.57,15.41,30.81,32.48,30.74,15.36,6.84,20220308
41273,안산시 단원구,21,내국인,1192.48,2600.87,3561.89,3840.87,2910.27,2403.04,2782.45,2793.08,3307.82,2998.0,2462.82,1192.36,578.7,1070.69,2290.33,2921.22,3200.9,2170.72,1538.25,1850.57,2448.42,2600.59,2269.48,1693.98,903.14,477.98,20220314
41271,안산시 상록구,1,내국인,478.26,665.08,1406.83,1501.82,1130.77,906.37,1157.07,1240.44,1327.67,1321.88,1193.68,616.05,314.6,521.12,583.11,1161.07,1134.78,788.42,788.82,968.68,1104.38,1344.31,1131.29,1043.11,503.78,245.02,20220303
41271,안산시 상록구,23,내국인,789.84,1470.39,2794.41,2703.89,1864.12,1527.85,1828.66,2029.12,2416.4,2274.49,1846.81,869.02,448.62,811.68,1176.52,2036.31,2071.6,1338.59,1412.46,1600.24,1880.5,2124.14,1764.79,1518.72,670.66,430.37,20220325
41273,안산시 단원구,9,내국인,1932.33,2771.86,3422.18,3730.62,3411.74,3414.33,4198.99,4830.61,5550.89,5279.45,4587.47,2410.69,1236.03,2124.87,2355.38,2505.25,3146.55,2654.07,2288.95,2794.88,3742.34,4208.01,4022.94,3203.5,1772.11,948.15,20220329
41271,안산시 상록구,23,외국인,1.74,27.36,268.97,91.04,156.16,130.08,87.58,78.71,47.68,39.49,30.68,20.56,6.82,6.94,48.01,306.45,90.68,117.96,110.84,85.91,49.46,85.6,63.18,49.51,32.31,15.51,20220308
41271,안산시 상록구,22,내국인,885.69,1929.17,2882.75,2737.66,1876.36,1620.74,1933.07,2116.53,2412.93,2288.9,1910.56,892.57,424.14,808.73,1747.63,2313.86,1920.33,1314.24,1229.69,1636.16,1943.75,2061.24,1897.67,1500.91,775.26,363.13,20220307
41273,안산시 단원구,18,외국인,7.2,23.83,409.69,1002.41,1138.38,1108.82,774.75,607.88,603.41,485.89,234.76,123.72,22.57,8.49,7.25,195.79,405.66,549.14,656.32,530.03,381.9,406.82,349.86,242.51,125.72,29.33,20220319
41273,안산시 단원구,3,내국인,440.13,859.97,1358.93,1778.44,1408.91,1124.41,1249.78,1383.65,1458.85,1363.02,1259.87,650.34,393.43,480.88,628.01,1135.14,1303.27,1028.48,711.49,925.03,1150.86,1185.1,1281.08,977.05,533.41,327.54,20220304
41271,안산시 상록구,13,내국인,1184.14,1597.37,2845.34,3235.32,2427.45,2296.28,2580.7,2963.28,3960.93,4045.08,3369.38,1676.67,1025.79,1121.24,1670.94,2299.21,2409.31,1923.73,1845.08,2430.03,2807.32,3528.4,3268.54,2718.83,1528.16,884.24,20220312
41271,안산시 상록구,1,내국인,451.32,760.34,1396.46,1589.96,1128.88,1066.57,1059.59,1223.06,1403.05,1366.51,1189.65,606.17,312.29,445.22,651.83,1084.41,1195.37,834.72,774.68,997.58,1195.68,1363.8,1239.1,1017.26,565.07,286.4,20220308
41271,안산시 상록구,10,내국인,2326.48,4391.15,3117.57,2506.27,1896.4,1687.31,2042.49,2546.73,2955.96,3036.44,2629.94,1451.38,942.94,2364.63,3732.78,2516.31,1918.44,1692.15,1849.43,2267.27,2632.68,3257.8,2967.18,2437.86,1338.14,865.36,20220302
41273,안산시 단원구,22,외국인,1.72,23.77,369.35,904.78,1033.18,948.74,543.68,378.87,409.14,375.16,162.88,95.65,31.85,3.4,17.04,173.04,274.32,405.23,494.65,392.25,309.98,312.89,263.01,186.05,104.57,18.32,20220312
41273,안산시 단원구,22,내국인,1068.7,2245.94,3719.73,4374.6,3236.5,2467.39,2729.96,2999.61,3311.27,2788.83,2357.47,1145.27,554.95,800.46,1817.98,2998.42,3273.08,2180.19,1638.23,1970.2,2338.63,2667.94,2322.41,1732.56,884.87,563.65,20220311
41271,안산시 상록구,5,외국인,1.7,15.39,109.59,60.19,109.77,102.79,97.72,58.41,71.84,51.3,58.21,39.23,22.24,6.85,8.55,128.5,58.16,81.83,80.2,75.59,52.93,54.78,47.92,61.5,23.96,15.38,20220330
41273,안산시 단원구,3,내국인,697.58,1060.29,1961.88,2407.9,1967.38,1556.9,1573.31,1588.52,1693.84,1572.91,1417.62,714.71,353.26,579.0,731.92,1583.92,1990.19,1487.98,1099.49,1157.32,1270.8,1499.38,1309.65,1019.56,646.2,396.72,20220320
41271,안산시 상록구,15,외국인,3.47,27.38,302.98,130.61,190.33,175.12,154.61,120.09,109.82,52.96,51.58,39.57,11.84,5.17,37.57,272.18,138.78,142.06,167.28,169.82,82.54,105.84,87.3,91.0,49.89,11.92,20220309
41271,안산시 상록구,8,내국인,2036.99,3016.69,1937.71,2070.09,1712.95,1479.07,1760.64,2300.4,2612.92,2699.7,2304.32,1157.67,607.16,2164.26,2661.2,1607.83,1538.84,1272.38,1524.22,1961.87,2286.15,2604.59,2338.58,1971.18,1033.1,683.09,20220317
41271,안산시 상록구,1,내국인,508.27,892.02,1402.43,1699.67,1162.99,1118.83,1261.36,1383.88,1547.29,1643.55,1312.78,694.06,388.29,499.7,657.59,1175.82,1183.9,856.54,871.13,1133.64,1316.61,1586.7,1364.85,1110.23,513.78,332.95,20220322
41273,안산시 단원구,12,내국인,1845.19,3098.25,4070.85,4737.01,4343.77,4277.99,5130.71,5864.92,6489.97,6404.92,5685.36,2982.63,1427.19,1948.48,2691.57,3284.9,4194.56,3454.06,3171.87,3774.79,4923.73,5683.92,5007.02,3824.08,2027.92,1034.77,20220307
41273,안산시 단원구,1,내국인,485.41,842.13,1488.57,1821.58,1509.29,1284.47,1454.81,1501.83,1575.2,1517.29,1305.32,653.79,271.83,447.83,607.94,1129.91,1349.71,1085.47,772.24,1013.56,1164.07,1325.31,1169.65,963.35,517.04,349.18,20220308
41271,안산시 상록구,15,내국인,1223.96,1824.79,3128.93,3377.43,2473.53,2106.57,2519.1,2906.15,3746.49,3721.93,2978.81,1529.66,885.15,1096.97,1623.93,2381.75,2612.06,2018.24,1928.39,2235.36,2541.16,3259.61,2812.59,2386.15,1320.08,745.52,20220313
41271,안산시 상록구,15,내국인,1328.42,1727.33,3006.53,3416.74,2359.21,2306.02,2436.29,3025.15,3726.16,3883.5,3046.69,1577.38,866.02,1120.24,1517.8,2536.75,2654.52,1987.53,1920.51,2181.74,2591.76,3242.77,2892.33,2398.81,1388.97,763.43,20220306
41273,안산시 단원구,17,내국인,2403.48,3700.92,4564.29,4661.17,3712.08,3656.23,4307.08,4860.64,5325.21,5229.88,4373.36,2255.61,1009.86,2130.67,3267.29,3688.9,3808.17,2906.9,2522.87,3001.09,4015.32,4401.12,4193.69,3116.34,1544.28,966.46,20220328
41271,안산시 상록구,11,내국인,1036.08,1643.07,2607.34,3270.17,2336.17,1976.12,2377.82,2825.72,3504.57,3706.95,3123.62,1483.93,873.15,1039.65,1446.88,2166.61,2345.75,1657.63,1696.98,2105.22,2700.11,3098.3,2949.29,2321.07,1269.19,693.54,20220326
41271,안산시 상록구,9,외국인,6.91,15.4,177.96,82.32,171.29,137.07,100.74,121.82,58.08,37.85,51.24,34.43,6.81,5.11,23.96,143.7,100.76,112.92,114.32,99.29,63.23,70.27,65.27,56.9,71.72,6.84,20220319
41273,안산시 단원구,19,내국인,1805.69,3464.15,4412.01,4299.4,3313.34,3213.62,3537.98,3989.62,4292.62,4126.17,3220.98,1554.6,704.65,1645.01,2919.68,3680.06,3762.04,2758.05,1974.82,2362.53,3177.68,3483.17,2993.1,2224.3,1172.75,618.25,20220321
41271,안산시 상록구,10,외국인,12.03,41.09,375.25,142.58,176.96,185.11,108.36,80.46,108.43,94.19,101.6,67.18,25.55,22.32,54.94,332.15,135.04,143.79,172.97,156.03,80.39,111.34,75.3,118.23,94.15,20.41,20220322
41271,안산시 상록구,17,외국인,3.48,46.19,294.69,182.47,252.19,277.28,172.73,167.63,107.33,98.85,85.2,81.83,28.97,10.32,30.89,373.56,188.32,213.45,172.25,167.48,128.2,133.24,103.94,142.11,88.82,18.74,20220327
41271,안산시 상록구,1,내국인,501.03,840.86,1475.91,1669.92,1285.95,1073.8,1231.37,1352.87,1638.26,1424.63,1315.41,638.66,347.48,489.58,722.67,1149.06,1250.95,857.74,839.95,1146.15,1294.53,1493.06,1318.28,1025.94,549.59,327.59,20220323
41273,안산시 단원구,1,외국인,3.83,3.46,159.34,326.16,450.66,402.45,256.74,212.42,199.04,147.48,86.8,56.32,23.49,3.38,5.08,111.57,133.64,235.1,226.26,183.3,164.48,166.41,122.78,105.86,48.96,21.18,20220321
41271,안산시 상록구,17,외국인,12.1,77.1,447.02,173.34,229.99,235.1,155.9,141.68,100.74,82.27,92.16,68.69,27.28,8.65,70.2,494.83,160.8,190.4,150.84,136.51,81.99,138.97,99.13,133.17,90.89,25.63,20220330
41271,안산시 상록구,12,외국인,5.15,47.96,378.67,137.53,176.98,200.72,128.62,106.7,129.11,79.33,51.37,48.53,17.04,11.92,82.24,335.62,157.6,174.96,168.0,137.33,61.63,87.58,77.04,92.89,34.23,12.03,20220308
41271,안산시 상록구,6,내국인,555.74,691.32,1457.97,1835.24,1301.48,1059.46,1250.05,1498.54,1741.7,1764.52,1484.23,737.15,368.49,519.82,635.62,1167.28,1378.82,918.48,932.6,1057.08,1259.94,1556.72,1375.16,1135.01,519.4,336.61,20220301
41271,안산시 상록구,18,내국인,1695.57,2889.58,3545.47,3373.15,2381.29,2297.49,2450.71,3050.59,3665.88,3471.29,3079.38,1372.3,775.89,1578.46,2602.11,2650.26,2336.48,1794.35,1716.65,2286.2,2940.62,3555.28,3123.68,2259.99,1169.41,688.63,20220328
41271,안산시 상록구,5,내국인,522.78,563.48,1329.43,1468.32,1154.15,1022.68,1146.83,1272.67,1588.77,1548.71,1279.6,721.63,375.71,436.92,539.21,1016.43,1046.69,792.15,820.55,854.89,1093.27,1400.61,1259.52,991.5,542.66,337.39,20220302
41273,안산시 단원구,6,외국인,0.0,5.52,216.17,445.97,603.33,533.72,321.96,344.92,326.16,325.54,172.68,104.12,11.93,1.69,12.0,81.03,144.76,243.11,270.68,195.59,162.22,214.39,166.22,125.23,76.69,16.1,20220312
41271,안산시 상록구,21,내국인,1065.3,2460.16,3157.28,3233.53,2374.42,1955.49,2212.78,2488.73,2973.45,2924.65,2235.29,1036.31,521.55,1088.46,1962.56,2546.86,2440.58,1594.04,1494.93,2017.81,2488.73,2703.74,2355.31,1654.07,861.3,489.94,20220322
41273,안산시 단원구,22,외국인,1.69,14.03,208.39,420.1,585.95,531.99,325.43,268.89,225.19,214.4,93.99,79.53,6.76,6.77,22.51,170.65,204.63,329.92,357.29,311.42,178.14,211.81,143.35,126.08,54.18,23.05,20220301
41273,안산시 단원구,15,외국인,18.69,11.59,341.6,673.12,990.81,931.54,646.78,463.98,535.63,471.28,270.52,128.97,43.39,10.19,16.16,196.97,363.33,605.81,653.89,538.44,394.78,453.16,301.13,246.13,174.83,46.69,20220324
41271,안산시 상록구,9,내국인,2127.67,3953.41,2375.96,2267.73,1797.84,1747.62,2008.39,2520.37,3081.62,2933.71,2560.81,1328.97,809.97,2171.99,3255.63,1974.63,1823.08,1539.5,1796.49,2152.71,2672.5,3002.89,2872.93,2358.82,1253.49,834.07,20220316
41271,안산시 상록구,3,내국인,553.14,785.31,1402.38,1686.36,1206.02,1019.96,1195.51,1415.23,1503.18,1465.48,1341.28,652.74,318.25,603.97,698.58,1093.78,1274.24,862.91,892.12,1002.35,1213.72,1479.62,1243.86,1019.44,505.23,372.51,20220330
41271,안산시 상록구,1,내국인,525.83,840.45,1821.65,2158.34,1512.13,1251.96,1382.4,1473.33,1715.67,1683.43,1464.52,672.93,400.04,514.33,825.9,1432.37,1646.17,994.02,1018.74,1404.57,1424.44,1760.03,1446.95,1123.53,570.79,337.71,20220326
41273,안산시 단원구,20,내국인,1310.08,2780.0,4713.97,5721.02,4068.62,3092.31,3324.63,3638.61,3973.42,3667.42,3006.02,1454.98,586.68,1266.21,2305.47,4065.79,4631.62,3130.31,2226.19,2493.1,3235.12,3192.48,2762.15,2006.31,1113.03,660.46,20220319
